search_term,area,date,search_intensity
telecommuting,China,2020-01-01,128
telecommuting,China,2020-01-02,137
telecommuting,China,2020-01-03,135
telecommuting,China,2020-01-04,131
telecommuting,China,2020-01-05,68
telecommuting,China,2020-01-06,146
telecommuting,China,2020-01-07,131
telecommuting,China,2020-01-08,135
telecommuting,China,2020-01-09,145
telecommuting,China,2020-01-10,72
telecommuting,China,2020-01-11,122
telecommuting,China,2020-01-12,124
telecommuting,China,2020-01-13,78
telecommuting,China,2020-01-14,133
telecommuting,China,2020-01-15,156
telecommuting,China,2020-01-16,137
telecommuting,China,2020-01-17,66
telecommuting,China,2020-01-18,66
telecommuting,China,2020-01-19,70
telecommuting,China,2020-01-20,148
telecommuting,China,2020-01-21,158
telecommuting,China,2020-01-22,153
telecommuting,China,2020-01-23,161
telecommuting,China,2020-01-24,152
telecommuting,China,2020-01-25,188
telecommuting,China,2020-01-26,303
telecommuting,China,2020-01-27,438
telecommuting,China,2020-01-28,570
telecommuting,China,2020-01-29,731
telecommuting,China,2020-01-30,929
telecommuting,China,2020-01-31,1278
telecommuting,China,2020-02-01,1554
telecommuting,China,2020-02-02,1786
telecommuting,China,2020-02-03,2806
telecommuting,China,2020-02-04,2238
telecommuting,China,2020-02-05,2331
telecommuting,China,2020-02-06,2299
telecommuting,China,2020-02-07,2214
telecommuting,China,2020-02-08,1888
telecommuting,China,2020-02-09,2214
telecommuting,China,2020-02-10,2890
telecommuting,China,2020-02-11,2214
telecommuting,China,2020-02-12,2050
telecommuting,China,2020-02-13,2681
telecommuting,China,2020-02-14,1889
telecommuting,China,2020-02-15,1562
telecommuting,China,2020-02-16,1796
telecommuting,China,2020-02-17,2186
telecommuting,China,2020-02-18,1998
telecommuting,China,2020-02-19,1602
telecommuting,China,2020-02-20,1613
telecommuting,China,2020-02-21,1429
telecommuting,China,2020-02-22,1121
telecommuting,China,2020-02-23,1240
telecommuting,China,2020-02-24,1666
telecommuting,China,2020-02-25,1211
telecommuting,China,2020-02-26,1413
telecommuting,China,2020-02-27,1496
telecommuting,China,2020-02-28,1054
telecommuting,China,2020-02-29,1074
telecommuting,China,2020-03-01,563
telecommuting,China,2020-03-02,1391
telecommuting,China,2020-03-03,1023
telecommuting,China,2020-03-04,1283
telecommuting,China,2020-03-05,798
telecommuting,China,2020-03-06,864
telecommuting,China,2020-03-07,662
telecommuting,China,2020-03-08,648
telecommuting,China,2020-03-09,1119
telecommuting,China,2020-03-10,617
telecommuting,China,2020-03-11,650
telecommuting,China,2020-03-12,956
telecommuting,China,2020-03-13,590
