date,country,province,city,confirmed,suspected,cured,dead
2020-01-23,China,GuangXiZhuangZuZiZhiQu,BaiSeCity,1,0,0,0
2020-01-23,China,GuangXiZhuangZuZiZhiQu,HeChiCity,1,0,0,0
2020-01-23,China,HaiNanProvince,,8,0,0,0
2020-01-23,China,HaiNanProvince,HaiKouCity,3,0,0,0
2020-01-23,China,HaiNanProvince,SanYaCity,2,0,0,0
2020-01-23,China,HaiNanProvince,WanNingCity,2,0,0,0
2020-01-23,China,HaiNanProvince,LinGaoXian,1,0,0,0
2020-01-23,China,ZhongQingCity,,27,0,0,0
2020-01-23,China,ZhongQingCity,LiangJiangXinQu,1,0,0,0
2020-01-23,China,ZhongQingCity,WanZhouQu,3,0,0,0
2020-01-23,China,ZhongQingCity,FuLingQu,1,0,0,0
2020-01-23,China,ZhongQingCity,DaDuKouQu,1,0,0,0
2020-01-23,China,ZhongQingCity,JiuLongPoQu,2,0,0,0
2020-01-23,China,ZhongQingCity,YuBeiQu,2,0,0,0
2020-01-23,China,ZhongQingCity,ZhangShouQu,3,0,0,0
2020-01-23,China,ZhongQingCity,YongChuanQu,2,0,0,0
2020-01-23,China,ZhongQingCity,KaiZhouQu,2,0,0,0
2020-01-23,China,ZhongQingCity,DianJiangXian,2,0,0,0
2020-01-23,China,ZhongQingCity,ZhongXian,1,0,0,0
2020-01-23,China,ZhongQingCity,YunYangXian,1,0,0,0
2020-01-23,China,ZhongQingCity,FengJieXian,1,0,0,0
2020-01-23,China,ZhongQingCity,WuShanXian,3,0,0,0
2020-01-23,China,ZhongQingCity,WuXiXian,1,0,0,0
2020-01-23,China,ZhongQingCity,XiuShanTuJiaZuMiaoZuZiZhiXian,1,0,0,0
2020-01-23,China,SiChuanProvince,,15,0,0,0
2020-01-23,China,SiChuanProvince,ChengDouCity,7,0,0,0
2020-01-23,China,SiChuanProvince,DeYangCity,1,0,0,0
2020-01-23,China,SiChuanProvince,MianYangCity,2,0,0,0
2020-01-23,China,SiChuanProvince,SuiNingCity,1,0,0,0
2020-01-23,China,SiChuanProvince,GuangAnCity,2,0,0,0
2020-01-23,China,SiChuanProvince,DaZhouCity,1,0,0,0
2020-01-23,China,SiChuanProvince,YaAnCity,1,0,0,0
2020-01-23,China,GuiZhouProvince,,3,0,0,0
2020-01-23,China,GuiZhouProvince,GuiYangCity,1,0,0,0
2020-01-23,China,GuiZhouProvince,TongRenCity,1,0,0,0
2020-01-23,China,GuiZhouProvince,QianNanBuYiZuMiaoZuZiZhiZhou,1,0,0,0
2020-01-23,China,YunNanProvince,,2,0,0,0
2020-01-23,China,YunNanProvince,KunMingCity,2,0,0,0
2020-01-23,China,ShanXiProvince,,5,0,0,0
2020-01-23,China,ShanXiProvince,XiAnCity,2,0,0,0
2020-01-23,China,ShanXiProvince,XianYangCity,1,0,0,0
2020-01-23,China,ShanXiProvince,YanAnCity,1,0,0,0
2020-01-23,China,ShanXiProvince,AnKangCity,1,0,0,0
2020-01-23,China,GanSuProvince,,2,1,0,0
2020-01-23,China,GanSuProvince,LanZhouCity,1,0,0,0
2020-01-23,China,GanSuProvince,BaiYinCity,0,1,0,0
2020-01-23,China,NingXiaHuiZuZiZhiQu,,2,1,0,0
2020-01-23,China,NingXiaHuiZuZiZhiQu,YinChuanCity,1,0,0,0
2020-01-23,China,NingXiaHuiZuZiZhiQu,ZhongWeiCity,1,0,0,0
2020-01-23,China,XinJiangWeiWuErZiZhiQu,,2,0,0,0
2020-01-23,China,XinJiangWeiWuErZiZhiQu,WuLuMuQiCity,2,0,0,0
2020-01-23,China,TaiWanProvince,,1,0,0,0
2020-01-23,China,XiangGangTeBieXingZhengQu,,2,0,0,0
2020-01-23,China,AoMenTeBieXingZhengQu,,2,0,0,0
2020-01-23,Japan,,,1,0,1,0
2020-01-23,Korea,,,1,0,0,0
2020-01-23,Singapore,,,1,0,0,0
2020-01-23,Thailand,,,3,0,2,0
2020-01-23,US,,,1,0,0,0
2020-01-23,Vietnam,,,2,0,0,0
2020-01-24,China,,,1287,1965,38,41
2020-01-24,China,BeiJingCity,,36,0,0,0
2020-01-24,China,BeiJingCity,WaiDeLaiJing,10,0,0,0
2020-01-24,China,BeiJingCity,XiChengQu,4,0,0,0
2020-01-24,China,BeiJingCity,ChaoYangQu,5,0,0,0
2020-01-24,China,BeiJingCity,FengTaiQu,2,0,0,0
2020-01-24,China,BeiJingCity,ShiJingShanQu,1,0,0,0
2020-01-24,China,BeiJingCity,HaiDianQu,6,0,0,0
2020-01-24,China,BeiJingCity,TongZhouQu,2,0,0,0
2020-01-24,China,BeiJingCity,ShunYiQu,1,0,0,0
2020-01-24,China,BeiJingCity,ChangPingQu,3,0,0,0
2020-01-24,China,BeiJingCity,DaXingQu,2,0,0,0
2020-01-24,China,TianJinCity,,8,0,0,0
2020-01-24,China,HeBeiProvince,,8,0,0,1
2020-01-24,China,HeBeiProvince,ShiJiaZhuangCity,4,0,0,0
2020-01-24,China,HeBeiProvince,BaoDingCity,1,0,0,0
2020-01-24,China,HeBeiProvince,ChengDeCity,1,0,0,0
2020-01-24,China,HeBeiProvince,CangZhouCity,2,0,0,1
2020-01-24,China,ShanXiProvince,,6,0,0,0
2020-01-24,China,ShanXiProvince,TaiYuanCity,2,0,0,0
2020-01-24,China,ShanXiProvince,DaTongCity,1,0,0,0
2020-01-24,China,ShanXiProvince,ZhangZhiCity,1,0,0,0
2020-01-24,China,ShanXiProvince,YunChengCity,2,0,0,0
2020-01-24,China,NeiMengGuZiZhiQu,,2,5,0,0
2020-01-24,China,NeiMengGuZiZhiQu,ChiFengCity,0,1,0,0
2020-01-24,China,NeiMengGuZiZhiQu,EErDuoSiCity,0,2,0,0
2020-01-24,China,NeiMengGuZiZhiQu,HuLunBeiErCity,1,1,0,0
2020-01-24,China,NeiMengGuZiZhiQu,XiLinGuoLeiMeng,1,1,0,0
2020-01-24,China,LiaoNingProvince,,12,0,0,0
2020-01-24,China,LiaoNingProvince,ShenYangCity,3,0,0,0
2020-01-24,China,LiaoNingProvince,DaLianCity,2,0,0,0
2020-01-24,China,LiaoNingProvince,BenXiCity,1,0,0,0
2020-01-24,China,LiaoNingProvince,TieLingCity,2,0,0,0
2020-01-24,China,LiaoNingProvince,ChaoYangCity,2,0,0,0
2020-01-24,China,LiaoNingProvince,HuLuDaoCity,2,0,0,0
2020-01-24,China,JiLinProvince,,4,0,0,0
2020-01-24,China,JiLinProvince,ZhangChunCity,1,0,0,0
2020-01-24,China,JiLinProvince,JiLinCity,2,0,0,0
2020-01-24,China,JiLinProvince,SongYuanCity,1,0,0,0
2020-01-24,China,HeiLongJiangProvince,,9,0,0,1
2020-01-24,China,HeiLongJiangProvince,HaErBinCity,6,0,0,0
2020-01-24,China,HeiLongJiangProvince,DaQingCity,1,0,0,0
2020-01-24,China,HeiLongJiangProvince,MuDanJiangCity,1,0,0,0
2020-01-24,China,HeiLongJiangProvince,SuiHuaCity,1,0,0,1
2020-01-24,China,ShangHaiCity,,33,72,1,0
2020-01-24,China,JiangSuProvince,,18,0,1,0
2020-01-24,China,JiangSuProvince,NanJingCity,4,0,0,0
2020-01-24,China,JiangSuProvince,WuXiCity,1,0,0,0
2020-01-24,China,JiangSuProvince,ChangZhouCity,5,0,0,0
2020-01-24,China,JiangSuProvince,SuZhouCity,3,0,1,0
2020-01-24,China,JiangSuProvince,NanTongCity,1,0,0,0
2020-01-24,China,JiangSuProvince,LianYunGangCity,1,0,0,0
2020-01-24,China,JiangSuProvince,YanChengCity,1,0,0,0
2020-01-24,China,JiangSuProvince,YangZhouCity,1,0,0,0
2020-01-24,China,JiangSuProvince,SuQianCity,1,0,0,0
2020-01-24,China,ZheJiangProvince,,62,0,1,0
2020-01-24,China,ZheJiangProvince,HangZhouCity,12,0,0,0
2020-01-24,China,ZheJiangProvince,NingBoCity,6,0,0,0
2020-01-24,China,ZheJiangProvince,WenZhouCity,10,0,1,0
2020-01-24,China,ZheJiangProvince,JiaXingCity,4,0,0,0
2020-01-24,China,ZheJiangProvince,ShaoXingCity,4,0,0,0
2020-01-24,China,ZheJiangProvince,JinHuaCity,2,0,0,0
2020-01-24,China,ZheJiangProvince,QuZhouCity,2,0,0,0
2020-01-24,China,ZheJiangProvince,ZhouShanCity,2,0,0,0
2020-01-24,China,ZheJiangProvince,TaiZhouCity,20,0,0,0
2020-01-24,China,AnHuiProvince,,39,0,0,0
2020-01-24,China,AnHuiProvince,HeFeiCity,10,0,0,0
2020-01-24,China,AnHuiProvince,WuHuCity,1,0,0,0
2020-01-24,China,AnHuiProvince,BangBuCity,1,0,0,0
2020-01-24,China,AnHuiProvince,MaAnShanCity,4,0,0,0
2020-01-24,China,AnHuiProvince,TongLingCity,3,0,0,0
2020-01-24,China,AnHuiProvince,AnQingCity,4,0,0,0
2020-01-24,China,AnHuiProvince,ChuZhouCity,2,0,0,0
2020-01-24,China,AnHuiProvince,FuYangCity,7,0,0,0
2020-01-24,China,AnHuiProvince,LiuAnCity,2,0,0,0
2020-01-24,China,AnHuiProvince,BoZhouCity,4,0,0,0
2020-01-24,China,AnHuiProvince,ChiZhouCity,1,0,0,0
2020-01-24,China,FuJianProvince,,10,4,0,0
2020-01-24,China,FuJianProvince,FuZhouCity,5,0,0,0
2020-01-24,China,FuJianProvince,ShaMenCity,3,2,0,0
2020-01-24,China,FuJianProvince,SanMingCity,0,1,0,0
2020-01-24,China,FuJianProvince,QuanZhouCity,1,0,0,0
2020-01-24,China,FuJianProvince,ZhangZhouCity,0,1,0,0
2020-01-24,China,FuJianProvince,NingDeCity,1,0,0,0
2020-01-24,China,JiangXiProvince,,18,0,0,0
2020-01-24,China,JiangXiProvince,NanChangCity,3,0,0,0
2020-01-24,China,JiangXiProvince,JingDeZhenCity,1,0,0,0
2020-01-24,China,JiangXiProvince,PingXiangCity,1,0,0,0
2020-01-24,China,JiangXiProvince,JiuJiangCity,2,0,0,0
2020-01-24,China,JiangXiProvince,XinYuCity,1,0,0,0
2020-01-24,China,JiangXiProvince,GanZhouCity,2,0,0,0
2020-01-24,China,JiangXiProvince,JiAnCity,1,0,0,0
2020-01-24,China,JiangXiProvince,YiChunCity,1,0,0,0
2020-01-24,China,JiangXiProvince,FuZhouCity,4,0,0,0
2020-01-24,China,JiangXiProvince,ShangRaoCity,2,0,0,0
2020-01-24,China,ShanDongProvince,,21,11,0,0
2020-01-24,China,ShanDongProvince,JiNanCity,2,2,0,0
2020-01-24,China,ShanDongProvince,QingDaoCity,4,1,0,0
2020-01-24,China,ShanDongProvince,YanTaiCity,2,0,0,0
2020-01-24,China,ShanDongProvince,WeiFangCity,1,1,0,0
2020-01-24,China,ShanDongProvince,JiNingCity,2,2,0,0
2020-01-24,China,ShanDongProvince,WeiHaiCity,3,2,0,0
2020-01-24,China,ShanDongProvince,RiZhaoCity,2,0,0,0
2020-01-24,China,ShanDongProvince,LinYiCity,3,1,0,0
2020-01-24,China,ShanDongProvince,DeZhouCity,1,0,0,0
2020-01-24,China,ShanDongProvince,LiaoChengCity,1,0,0,0
2020-01-24,China,ShanDongProvince,BinZhouCity,0,1,0,0
2020-01-24,China,ShanDongProvince,HeZeCity,0,1,0,0
2020-01-24,China,HeNanProvince,,32,1,0,0
2020-01-24,China,HeNanProvince,ZhengZhouCity,6,0,0,0
2020-01-24,China,HeNanProvince,GongYiCity,2,0,0,0
2020-01-24,China,HeNanProvince,LuoYangCity,1,0,0,0
2020-01-24,China,HeNanProvince,PingDingShanCity,1,0,0,0
2020-01-24,China,HeNanProvince,XinXiangCity,1,0,0,0
2020-01-24,China,HeNanProvince,SanMenXiaCity,1,0,0,0
2020-01-24,China,HeNanProvince,NanYangCity,8,0,0,0
2020-01-24,China,HeNanProvince,XinYangCity,5,0,0,0
2020-01-24,China,HeNanProvince,GuShiXian,1,0,0,0
2020-01-24,China,HeNanProvince,ZhouKouCity,4,0,0,0
2020-01-24,China,HeNanProvince,ZhuMaDianCity,2,0,0,0
2020-01-24,China,HuBeiProvince,,729,0,32,39
2020-01-24,China,HuBeiProvince,WuHanCity,572,0,0,38
2020-01-24,China,HuBeiProvince,ShiYanCity,5,0,0,0
2020-01-24,China,HuBeiProvince,YiChangCity,1,0,0,1
2020-01-24,China,HuBeiProvince,EZhouCity,1,0,0,0
2020-01-24,China,HuBeiProvince,JingMenCity,21,0,0,0
2020-01-24,China,HuBeiProvince,XiaoGanCity,26,0,0,0
2020-01-24,China,HuBeiProvince,JingZhouCity,10,0,0,0
2020-01-24,China,HuBeiProvince,HuangGangCity,64,0,0,0
2020-01-24,China,HuBeiProvince,SuiZhouCity,5,0,0,0
2020-01-24,China,HuBeiProvince,EnShiTuJiaZuMiaoZuZiZhiZhou,11,0,0,0
2020-01-24,China,HuBeiProvince,XianTaoCity,10,0,0,0
2020-01-24,China,HuBeiProvince,TianMenCity,3,0,0,0
2020-01-24,China,HuNanProvince,,43,0,0,0
2020-01-24,China,HuNanProvince,ZhangShaCity,8,0,0,0
2020-01-24,China,HuNanProvince,ZhuZhouCity,1,0,0,0
2020-01-24,China,HuNanProvince,XiangTanCity,2,0,0,0
2020-01-24,China,HuNanProvince,HengYangCity,3,0,0,0
2020-01-24,China,HuNanProvince,ShaoYangCity,2,0,0,0
2020-01-24,China,HuNanProvince,YueYangCity,5,0,0,0
2020-01-24,China,HuNanProvince,ChangDeCity,3,0,0,0
2020-01-24,China,HuNanProvince,YiYangCity,4,0,0,0
2020-01-24,China,HuNanProvince,ChenZhouCity,1,0,0,0
2020-01-24,China,HuNanProvince,YongZhouCity,4,0,0,0
2020-01-24,China,HuNanProvince,HuaiHuaCity,5,0,0,0
2020-01-24,China,HuNanProvince,LouDiCity,5,0,0,0
2020-01-24,China,GuangDongProvince,,78,0,2,0
2020-01-24,China,GuangDongProvince,GuangZhouCity,14,0,0,0
2020-01-24,China,GuangDongProvince,ShaoGuanCity,3,0,0,0
2020-01-24,China,GuangDongProvince,ShenZhenCity,20,0,2,0
2020-01-24,China,GuangDongProvince,ZhuHaiCity,10,0,0,0
2020-01-24,China,GuangDongProvince,ShanTouCity,1,0,0,0
2020-01-24,China,GuangDongProvince,FuShanCity,9,0,0,0
2020-01-24,China,GuangDongProvince,ZhanJiangCity,2,0,0,0
2020-01-24,China,GuangDongProvince,ZhaoQingCity,2,0,0,0
2020-01-24,China,GuangDongProvince,HuiZhouCity,7,0,0,0
2020-01-24,China,GuangDongProvince,YangJiangCity,5,0,0,0
2020-01-24,China,GuangDongProvince,QingYuanCity,2,0,0,0
2020-01-24,China,GuangDongProvince,DongGuanCity,1,0,0,0
2020-01-24,China,GuangDongProvince,ZhongShanCity,2,0,0,0
2020-01-24,China,GuangXiZhuangZuZiZhiQu,,23,0,0,0
2020-01-24,China,GuangXiZhuangZuZiZhiQu,LiuZhouCity,3,0,0,0
2020-01-24,China,GuangXiZhuangZuZiZhiQu,GuiLinCity,6,0,0,0
2020-01-24,China,GuangXiZhuangZuZiZhiQu,WuZhouCity,1,0,0,0
2020-01-24,China,GuangXiZhuangZuZiZhiQu,BeiHaiCity,6,0,0,0
2020-01-24,China,GuangXiZhuangZuZiZhiQu,FangChengGangCity,2,0,0,0
2020-01-24,China,GuangXiZhuangZuZiZhiQu,YuLinCity,1,0,0,0
2020-01-24,China,GuangXiZhuangZuZiZhiQu,BaiSeCity,1,0,0,0
2020-01-24,China,GuangXiZhuangZuZiZhiQu,HeChiCity,3,0,0,0
2020-01-24,China,HaiNanProvince,,17,0,0,0
2020-01-24,China,HaiNanProvince,HaiKouCity,3,0,0,0
2020-01-24,China,HaiNanProvince,SanYaCity,5,0,0,0
2020-01-24,China,HaiNanProvince,DanZhouCity,3,0,0,0
2020-01-24,China,HaiNanProvince,WanNingCity,5,0,0,0
2020-01-24,China,HaiNanProvince,LinGaoXian,1,0,0,0
2020-01-24,China,ZhongQingCity,,57,0,0,0
2020-01-24,China,ZhongQingCity,LiangJiangXinQu,3,0,0,0
2020-01-24,China,ZhongQingCity,WanZhouQu,10,0,0,0
2020-01-24,China,ZhongQingCity,FuLingQu,1,0,0,0
2020-01-24,China,ZhongQingCity,DaDuKouQu,2,0,0,0
2020-01-24,China,ZhongQingCity,JiuLongPoQu,3,0,0,0
2020-01-24,China,ZhongQingCity,YuBeiQu,2,0,0,0
2020-01-24,China,ZhongQingCity,ZhangShouQu,5,0,0,0
2020-01-24,China,ZhongQingCity,HeChuanQu,2,0,0,0
2020-01-24,China,ZhongQingCity,YongChuanQu,3,0,0,0
2020-01-24,China,ZhongQingCity,BiShanQu,2,0,0,0
2020-01-24,China,ZhongQingCity,KaiZhouQu,4,0,0,0
2020-01-24,China,ZhongQingCity,LiangPingQu,1,0,0,0
2020-01-24,China,ZhongQingCity,ChengKouXian,1,0,0,0
2020-01-24,China,ZhongQingCity,FengDouXian,1,0,0,0
2020-01-24,China,ZhongQingCity,DianJiangXian,2,0,0,0
2020-01-24,China,ZhongQingCity,ZhongXian,3,0,0,0
2020-01-24,China,ZhongQingCity,YunYangXian,2,0,0,0
2020-01-24,China,ZhongQingCity,FengJieXian,1,0,0,0
2020-01-24,China,ZhongQingCity,WuShanXian,3,0,0,0
2020-01-24,China,ZhongQingCity,WuXiXian,2,0,0,0
2020-01-24,China,ZhongQingCity,ShiZhuTuJiaZuZiZhiXian,3,0,0,0
2020-01-24,China,ZhongQingCity,XiuShanTuJiaZuMiaoZuZiZhiXian,1,0,0,0
2020-01-24,China,SiChuanProvince,,28,0,0,0
2020-01-24,China,SiChuanProvince,ChengDouCity,16,0,0,0
2020-01-24,China,SiChuanProvince,ZiGongCity,1,0,0,0
2020-01-24,China,SiChuanProvince,LuZhouCity,1,0,0,0
2020-01-24,China,SiChuanProvince,DeYangCity,1,0,0,0
2020-01-24,China,SiChuanProvince,MianYangCity,2,0,0,0
2020-01-24,China,SiChuanProvince,SuiNingCity,2,0,0,0
2020-01-24,China,SiChuanProvince,NeiJiangCity,1,0,0,0
2020-01-24,China,SiChuanProvince,GuangAnCity,2,0,0,0
2020-01-24,China,SiChuanProvince,DaZhouCity,1,0,0,0
2020-01-24,China,SiChuanProvince,YaAnCity,1,0,0,0
2020-01-24,China,GuiZhouProvince,,4,0,0,0
2020-01-24,China,GuiZhouProvince,GuiYangCity,1,0,0,0
2020-01-24,China,GuiZhouProvince,TongRenCity,2,0,0,0
2020-01-24,China,GuiZhouProvince,QianNanBuYiZuMiaoZuZiZhiZhou,1,0,0,0
2020-01-24,China,YunNanProvince,,5,0,0,0
2020-01-24,China,YunNanProvince,KunMingCity,3,0,0,0
2020-01-24,China,YunNanProvince,LiJiangCity,1,0,0,0
2020-01-24,China,YunNanProvince,XiShuangBanNaDaiZuZiZhiZhou,1,0,0,0
2020-01-24,China,ShanXiProvince,,15,0,0,0
2020-01-24,China,GanSuProvince,,4,0,0,0
2020-01-24,China,QingHaiProvince,,0,1,0,0
2020-01-24,China,QingHaiProvince,XiNingCity,0,1,0,0
2020-01-24,China,NingXiaHuiZuZiZhiQu,,3,1,0,0
2020-01-24,China,NingXiaHuiZuZiZhiQu,YinChuanCity,1,0,0,0
2020-01-24,China,NingXiaHuiZuZiZhiQu,GuYuanCity,1,0,0,0
2020-01-24,China,NingXiaHuiZuZiZhiQu,ZhongWeiCity,1,0,0,0
2020-01-24,China,XinJiangWeiWuErZiZhiQu,,3,0,0,0
2020-01-24,China,XinJiangWeiWuErZiZhiQu,WuLuMuQiCity,3,0,0,0
2020-01-24,China,TaiWanProvince,,3,0,0,0
2020-01-24,China,XiangGangTeBieXingZhengQu,,5,0,0,0
2020-01-24,China,AoMenTeBieXingZhengQu,,2,0,0,0
2020-01-24,France,,,2,0,0,0
2020-01-24,Japan,,,2,0,1,0
2020-01-24,Korea,,,2,0,0,0
2020-01-24,Nepal,,,1,0,0,0
2020-01-24,Singapore,,,3,0,0,0
2020-01-24,Thailand,,,4,0,2,0
2020-01-24,US,,,2,0,0,0
2020-01-24,Vietnam,,,2,0,0,0
2020-01-25,Australia,,,1,0,0,0
2020-01-25,China,,,1975,2684,49,56
2020-01-25,China,BeiJingCity,,41,0,0,0
2020-01-25,China,BeiJingCity,WaiDeLaiJing,11,0,0,0
2020-01-25,China,BeiJingCity,XiChengQu,4,0,0,0
2020-01-25,China,BeiJingCity,ChaoYangQu,6,0,0,0
2020-01-25,China,BeiJingCity,FengTaiQu,2,0,0,0
2020-01-25,China,BeiJingCity,ShiJingShanQu,1,0,0,0
2020-01-25,China,BeiJingCity,HaiDianQu,8,0,0,0
2020-01-25,China,BeiJingCity,TongZhouQu,3,0,0,0
2020-01-25,China,BeiJingCity,ShunYiQu,1,0,0,0
2020-01-25,China,BeiJingCity,ChangPingQu,3,0,0,0
2020-01-25,China,BeiJingCity,DaXingQu,2,0,0,0
2020-01-25,China,TianJinCity,,10,0,0,0
2020-01-25,China,TianJinCity,WaiDeLaiJin,1,0,0,0
2020-01-25,China,TianJinCity,HePingQu,1,0,0,0
2020-01-25,China,TianJinCity,HeDongQu,3,0,0,0
2020-01-25,China,TianJinCity,NanKaiQu,1,0,0,0
2020-01-25,China,TianJinCity,HeBeiQu,2,0,0,0
2020-01-25,China,TianJinCity,XiQingQu,1,0,0,0
2020-01-25,China,TianJinCity,BinHaiXinQu,1,0,0,0
2020-01-25,China,HeBeiProvince,,13,0,0,1
2020-01-25,China,HeBeiProvince,ShiJiaZhuangCity,5,0,0,0
2020-01-25,China,HeBeiProvince,HanDanCity,2,0,0,0
2020-01-25,China,HeBeiProvince,BaoDingCity,3,0,0,0
2020-01-25,China,HeBeiProvince,ChengDeCity,1,0,0,0
2020-01-25,China,HeBeiProvince,CangZhouCity,2,0,0,1
2020-01-25,China,ShanXiProvince,,9,0,0,0
2020-01-25,China,ShanXiProvince,TaiYuanCity,2,0,0,0
2020-01-25,China,ShanXiProvince,DaTongCity,1,0,0,0
2020-01-25,China,ShanXiProvince,YangQuanCity,1,0,0,0
2020-01-25,China,ShanXiProvince,ZhangZhiCity,1,0,0,0
2020-01-25,China,ShanXiProvince,JinZhongCity,2,0,0,0
2020-01-25,China,ShanXiProvince,YunChengCity,2,0,0,0
2020-01-25,China,NeiMengGuZiZhiQu,,7,0,0,0
2020-01-25,China,NeiMengGuZiZhiQu,ChiFengCity,1,0,0,0
2020-01-25,China,NeiMengGuZiZhiQu,EErDuoSiCity,2,0,0,0
2020-01-25,China,NeiMengGuZiZhiQu,HuLunBeiErCity,2,0,0,0
2020-01-25,China,NeiMengGuZiZhiQu,XiLinGuoLeiMeng,2,0,0,0
2020-01-25,China,LiaoNingProvince,,16,0,0,0
2020-01-25,China,LiaoNingProvince,ShenYangCity,5,0,0,0
2020-01-25,China,LiaoNingProvince,DaLianCity,4,0,0,0
2020-01-25,China,LiaoNingProvince,BenXiCity,1,0,0,0
2020-01-25,China,LiaoNingProvince,TieLingCity,2,0,0,0
2020-01-25,China,LiaoNingProvince,ChaoYangCity,2,0,0,0
2020-01-25,China,LiaoNingProvince,HuLuDaoCity,2,0,0,0
2020-01-25,China,JiLinProvince,,4,0,0,0
2020-01-25,China,JiLinProvince,ZhangChunCity,1,0,0,0
2020-01-25,China,JiLinProvince,JiLinCity,2,0,0,0
2020-01-25,China,JiLinProvince,SongYuanCity,1,0,0,0
2020-01-25,China,HeiLongJiangProvince,,15,17,0,1
2020-01-25,China,HeiLongJiangProvince,HaErBinCity,8,0,0,0
2020-01-25,China,HeiLongJiangProvince,QiQiHaErCity,1,0,0,0
2020-01-25,China,HeiLongJiangProvince,DaQingCity,3,0,0,0
2020-01-25,China,HeiLongJiangProvince,MuDanJiangCity,1,0,0,0
2020-01-25,China,HeiLongJiangProvince,SuiHuaCity,2,0,0,1
2020-01-25,China,ShangHaiCity,,40,95,1,1
2020-01-25,China,JiangSuProvince,,31,0,1,0
2020-01-25,China,JiangSuProvince,NanJingCity,7,0,0,0
2020-01-25,China,JiangSuProvince,WuXiCity,2,0,0,0
2020-01-25,China,JiangSuProvince,ChangZhouCity,5,0,0,0
2020-01-25,China,JiangSuProvince,SuZhouCity,7,0,1,0
2020-01-25,China,JiangSuProvince,NanTongCity,2,0,0,0
2020-01-25,China,JiangSuProvince,LianYunGangCity,3,0,0,0
2020-01-25,China,JiangSuProvince,HuaiAnCity,1,0,0,0
2020-01-25,China,JiangSuProvince,YanChengCity,1,0,0,0
2020-01-25,China,JiangSuProvince,YangZhouCity,1,0,0,0
2020-01-25,China,JiangSuProvince,TaiZhouCity,1,0,0,0
2020-01-25,China,JiangSuProvince,SuQianCity,1,0,0,0
2020-01-25,China,ZheJiangProvince,,104,0,1,0
2020-01-25,China,ZheJiangProvince,HangZhouCity,27,0,0,0
2020-01-25,China,ZheJiangProvince,NingBoCity,13,0,0,0
2020-01-25,China,ZheJiangProvince,WenZhouCity,18,0,1,0
2020-01-25,China,ZheJiangProvince,JiaXingCity,8,0,0,0
2020-01-25,China,ZheJiangProvince,HuZhouCity,1,0,0,0
2020-01-25,China,ZheJiangProvince,ShaoXingCity,5,0,0,0
2020-01-25,China,ZheJiangProvince,JinHuaCity,3,0,0,0
2020-01-25,China,ZheJiangProvince,QuZhouCity,3,0,0,0
2020-01-25,China,ZheJiangProvince,ZhouShanCity,2,0,0,0
2020-01-25,China,ZheJiangProvince,TaiZhouCity,21,0,0,0
2020-01-25,China,ZheJiangProvince,LiShuiCity,3,0,0,0
2020-01-25,China,AnHuiProvince,,60,0,0,0
2020-01-25,China,AnHuiProvince,HeFeiCity,13,0,0,0
2020-01-25,China,AnHuiProvince,WuHuCity,3,0,0,0
2020-01-25,China,AnHuiProvince,BangBuCity,1,0,0,0
2020-01-25,China,AnHuiProvince,HuaiNanCity,1,0,0,0
2020-01-25,China,AnHuiProvince,MaAnShanCity,7,0,0,0
2020-01-25,China,AnHuiProvince,HuaiBeiCity,1,0,0,0
2020-01-25,China,AnHuiProvince,TongLingCity,3,0,0,0
2020-01-25,China,AnHuiProvince,AnQingCity,5,0,0,0
2020-01-25,China,AnHuiProvince,HuangShanCity,1,0,0,0
2020-01-25,China,AnHuiProvince,ChuZhouCity,2,0,0,0
2020-01-25,China,AnHuiProvince,FuYangCity,10,0,0,0
2020-01-25,China,AnHuiProvince,SuZhouCity,2,0,0,0
2020-01-25,China,AnHuiProvince,LiuAnCity,3,0,0,0
2020-01-25,China,AnHuiProvince,BoZhouCity,6,0,0,0
2020-01-25,China,AnHuiProvince,ChiZhouCity,1,0,0,0
2020-01-25,China,AnHuiProvince,XuanChengCity,1,0,0,0
2020-01-25,China,FuJianProvince,,18,20,0,0
2020-01-25,China,FuJianProvince,FuZhouCity,6,9,0,0
2020-01-25,China,FuJianProvince,ShaMenCity,3,3,0,0
2020-01-25,China,FuJianProvince,SanMingCity,1,4,0,0
2020-01-25,China,FuJianProvince,QuanZhouCity,3,1,0,0
2020-01-25,China,FuJianProvince,ZhangZhouCity,3,1,0,0
2020-01-25,China,FuJianProvince,NingDeCity,2,2,0,0
2020-01-25,China,JiangXiProvince,,36,0,0,0
2020-01-25,China,JiangXiProvince,NanChangCity,4,0,0,0
2020-01-25,China,JiangXiProvince,JingDeZhenCity,1,0,0,0
2020-01-25,China,JiangXiProvince,PingXiangCity,2,0,0,0
2020-01-25,China,JiangXiProvince,JiuJiangCity,2,0,0,0
2020-01-25,China,JiangXiProvince,XinYuCity,1,0,0,0
2020-01-25,China,JiangXiProvince,GanZhouCity,7,0,0,0
2020-01-25,China,JiangXiProvince,JiAnCity,2,0,0,0
2020-01-25,China,JiangXiProvince,YiChunCity,5,0,0,0
2020-01-25,China,JiangXiProvince,FuZhouCity,6,0,0,0
2020-01-25,China,JiangXiProvince,ShangRaoCity,6,0,0,0
2020-01-25,China,ShanDongProvince,,39,11,0,0
2020-01-25,China,ShanDongProvince,JiNanCity,3,0,0,0
